wallet,from_address,to_address,hash,block,timestamp,tx_type,method_id,direction,asset,amount,token_amount,chain
0xbe3fa8b2b8f20871660e644d7e8fba99bbba6c1b,0xbe3fa8b2b8f20871660e644d7e8fba99bbba6c1b,0xbe3fa8b2b8f20871660e644d7e8fba99bbba6c1b,0xb72bd1bdea2352fdf62061403bfbb72137291a0dc7c204cf7bb22dfd56b31f6d,0x5d05b8,1698981971,external,0x01,out,ETH,0.1,0x16345785d8a0000,base
0xbe3fa8b2b8f20871660e644d7e8fba99bbba6c1b,0xbe3fa8b2b8f20871660e644d7e8fba99bbba6c1b,0x4200000000000000000000000000000000000016,0x1cf0107a173be515ae2de9dabe9daa0d110f5d33da5f1c6107544538ab18683d,0x6cf654,1701071243,external,0xc2b3e5ac,out,ETH,0.099,0x15fb7f9b8c38000,base
0xbe3fa8b2b8f20871660e644d7e8fba99bbba6c1b,0xbe3fa8b2b8f20871660e644d7e8fba99bbba6c1b,0xbe3fa8b2b8f20871660e644d7e8fba99bbba6c1b,0xedaacdebab4fa14abc6478d9ffc8e08463cd04cb250b212c5fcf430f12298ec2,0x6e4b0a,1701245687,external,0x01,out,ETH,2.0,0x1bc16d674ec80000,base
0xbe3fa8b2b8f20871660e644d7e8fba99bbba6c1b,0xbe3fa8b2b8f20871660e644d7e8fba99bbba6c1b,0x83ec81ae54dd8dca17c3dd4703141599090751d1,0x469ad06c5193b986575f18ecdf31a16523e0c61db044fd6c72475c5453e04b81,0x6e4dc9,1701247093,external,0x2646478b,out,ETH,0.1,0x16345785d8a0000,base
0xbe3fa8b2b8f20871660e644d7e8fba99bbba6c1b,0xbe3fa8b2b8f20871660e644d7e8fba99bbba6c1b,0x83ec81ae54dd8dca17c3dd4703141599090751d1,0xd160f3d502cf9a83995eed73e4373f4edda7c539f50fb8d65a41421a0d55ede4,0x6e4dea,1701247159,external,0x2646478b,out,ETH,1.8908210724641352,0x1a3d8bbf560c4449,base
0xbe3fa8b2b8f20871660e644d7e8fba99bbba6c1b,0xbe3fa8b2b8f20871660e644d7e8fba99bbba6c1b,0xbe3fa8b2b8f20871660e644d7e8fba99bbba6c1b,0x7a06eafc7bf787188759337cefbe809c72fb254a70e31415432588f93856ac0f,0x747cb3,1702057545,external,0x01,out,ETH,2.036463,0x1c42f84f1139f000,base
0xbe3fa8b2b8f20871660e644d7e8fba99bbba6c1b,0xbe3fa8b2b8f20871660e644d7e8fba99bbba6c1b,0xbe3fa8b2b8f20871660e644d7e8fba99bbba6c1b,0x810c6d69afca95348cfc6e669e239c908c7aae1d09f15e30ccaa6ec9c4ab95ad,0xa837dd,1708838045,external,0x01,out,ETH,6.736175,0x5d7bb37903ddf000,base
0xb331aa229758e0686b501689c36a37f32b174d1a,0xb331aa229758e0686b501689c36a37f32b174d1a,0xb331aa229758e0686b501689c36a37f32b174d1a,0x6a4b35df2c7d1c1be470c60a107b88eb9f9652e35a1ad00100c1e5726979af2f,0x788f20,1702591267,external,0x01,out,ETH,5.0,0x4563918244f40000,base
0xb331aa229758e0686b501689c36a37f32b174d1a,0xb331aa229758e0686b501689c36a37f32b174d1a,0xec8b0f7ffe3ae75d7ffab09429e3675bb63503e4,0xf25831f61af1143cd443ab7524320022199c04e63411819b8ffc2af94ed124e7,0x79c542,1702750055,external,0x3593564c,out,ETH,4.9,0x44004c09e76a0000,base
0xb331aa229758e0686b501689c36a37f32b174d1a,0xb331aa229758e0686b501689c36a37f32b174d1a,0xec8b0f7ffe3ae75d7ffab09429e3675bb63503e4,0xec04aa117c97b11f354b64514d1aff0c8f293afe9a022ce095f4bb6fa222b00d,0x7bb105,1703001837,external,0x3593564c,out,ETH,0.2,0x2c68af0bb140000,base
0xb331aa229758e0686b501689c36a37f32b174d1a,0xb331aa229758e0686b501689c36a37f32b174d1a,0xec8b0f7ffe3ae75d7ffab09429e3675bb63503e4,0x1316ec20dbd725140a968d98815583f849cfa38a03eb115b12a97e93deb8eba6,0x7bb132,1703001927,external,0x3593564c,out,ETH,0.1,0x16345785d8a0000,base
0xb331aa229758e0686b501689c36a37f32b174d1a,0xb331aa229758e0686b501689c36a37f32b174d1a,0xec8b0f7ffe3ae75d7ffab09429e3675bb63503e4,0x7dc46b6a6434b959b5b7876e32bb540dd1425b19a83c39c8fe7a4c6d57905dec,0x7bb4e3,1703003817,external,0x3593564c,out,ETH,0.3,0x429d069189e0000,base
0x0000000000000000000000000000000000000000,0x742e132eac0e940953f56782e5b008cdbd0ecf21,,0x4c446dd2c7e9edddf9f20f06346a6373cf79b9d9dcd2843817de41eaf5a76260,0x134e46,1689319791,external,0x60806040,unknown,ETH,0.00069,0x2738d24e52000,base
0x0000000000000000000000000000000000000000,0xcd2230f7a6e0cf2a3a95b4eb72b51378fa36ab3b,,0x5d0d30d25d0057db5d4f7b50c741f404126f71c76e20765f5627888fefcdee6a,0x1411d3,1689419913,external,0x60806040,unknown,ETH,0.00099,0x384665653e000,base
0x0000000000000000000000000000000000000000,0x63a370abfc8ed6132025f6dc8244ddf6205c174b,,0xca770a705b5597dbec7ad2d564bdeb343de7add8e70dc1aae1d3c0694b2bf6a8,0x15ba84,1689637355,external,0x60806040,unknown,ETH,0.00099,0x384665653e000,base
0x0000000000000000000000000000000000000000,0x2436d73e4d4023f7fe02e83d89ab1be36dcd97cd,,0x361a5e19abd16f75b9b168e98bd562df42bd1512a8aa9c49c4de98e7ab7a9ef6,0x166be2,1689728167,external,0x,unknown,ETH,0.0012,0x44364c5bb0000,base
0x0000000000000000000000000000000000000000,0xd49fc98eea8388d6b7a2b1e015204b6274793899,,0x7c181027942ad53dd2cd20312d1be493f579adfe1d7f9738f2a09ae36d6dee7c,0x18a3bc,1690018907,external,0x60806040,unknown,ETH,0.00099,0x384665653e000,base
0x39f0ce00b9116619edea8e22e545f15fb7f2ffbd,0x39f0ce00b9116619edea8e22e545f15fb7f2ffbd,0x4563c84255348f62f8b82a188151b64bf21de67f,0xd609dd2e2de954ef050591d1a4e77f4de5e3c2b1f904335b7d0a9dde49813993,0xa84355,1708843917,erc20,0xa9059cbb,out,BRETT,150.0,0x821ab0d4414980000,base
0x39f0ce00b9116619edea8e22e545f15fb7f2ffbd,0x39f0ce00b9116619edea8e22e545f15fb7f2ffbd,0x09c8c29e57d6da82164b0989e01f770ad890fc48,0x86fb854708c3e51fbd9484d1ed9811e7f229e42a6c8d0507f5d73818016be282,0xa8791a,1708871447,erc20,0xa9059cbb,out,BRETT,10.0,0x8ac7230489e80000,base
0x39f0ce00b9116619edea8e22e545f15fb7f2ffbd,0x39f0ce00b9116619edea8e22e545f15fb7f2ffbd,0xc9d96b8886116b99ffd9c360a606395413493010,0x2408ab52ab5cac94afc0210c747fcf7d883305fe834b38fd80bed2cfc370211e,0xa88493,1708877321,erc20,0xa9059cbb,out,BRETT,25.0,0x15af1d78b58c40000,base
0x39f0ce00b9116619edea8e22e545f15fb7f2ffbd,0x39f0ce00b9116619edea8e22e545f15fb7f2ffbd,0x404e927b203375779a6abd52a2049ce0adf6609b,0x10670da0c1c30775f59f7b91c763eb6105099e0b4c43e31886c909ae1bf05850,0xa88fbe,1708883039,erc20,0x2646478b,out,BRETT,140000.0,0x1da56a4b0835bf800000,base
0x39f0ce00b9116619edea8e22e545f15fb7f2ffbd,0x404e927b203375779a6abd52a2049ce0adf6609b,0x39f0ce00b9116619edea8e22e545f15fb7f2ffbd,0x4944aa43d7339ee3a5143fc9ecf28f58f27962d1066567edc155469172d68c53,0xa8996b,1708887993,erc20,0x2646478b,in,BRETT,230495.79821542872,0x30cf33c739dab85c15cd,base
0xb5f79e70759ca3734c2b3ebbdf9458831c0bb601,0xb5f79e70759ca3734c2b3ebbdf9458831c0bb601,0x404e927b203375779a6abd52a2049ce0adf6609b,0xec116fdfe694fb37e639031282e1f48bd4e1d131ba58161982301f4dd407b6a1,0xa95483,1708983785,erc20,0x8af033fb,out,BRETT,50000000.0,0x295be96e64066972000000,base
0xb5f79e70759ca3734c2b3ebbdf9458831c0bb601,0xd26577d6bc29660e1357ea3cc0a313cd540aa1dc,0xb5f79e70759ca3734c2b3ebbdf9458831c0bb601,0x8da31b69c36e5c260e2497c4d0b43aff9e76cb6be858fc760845c520be0c7678,0xa9551a,1708984087,external,0x,in,ETH,1.6907386197879146,0x1776b5d1187e2d42,base
0xb5f79e70759ca3734c2b3ebbdf9458831c0bb601,0xb5f79e70759ca3734c2b3ebbdf9458831c0bb601,0xf1d4de8ef13a2eb2a6ddb45acd705fdbab91d28b,0xbacb5f3de49c6f70c685bac84c9302989deacc7f98b152a0232027d3f6511387,0xa95622,1708984615,external,0x,out,ETH,3.775,0x34637e7fcb198000,base
0x309f1bc8a6318ac0963beac32de02abcf264a3a2,0x309f1bc8a6318ac0963beac32de02abcf264a3a2,0x404e927b203375779a6abd52a2049ce0adf6609b,0x05e27cc520a84874b23698b2b7714dbcda88d83f4518040b0309099d774f2797,0xa8b96b,1708904377,erc20,0x2646478b,out,BRETT,39106058.0,0x205907a6ec90d5a1e80000,base
0x309f1bc8a6318ac0963beac32de02abcf264a3a2,0x309f1bc8a6318ac0963beac32de02abcf264a3a2,0x404e927b203375779a6abd52a2049ce0adf6609b,0x86ebcfa48e60a9c8e7aea77eed6296ce43e8ad8a31073ba6a146b67e934221d8,0xa8b97f,1708904417,erc20,0x2646478b,out,BRETT,40000000.0,0x2116545850052128000000,base
0x309f1bc8a6318ac0963beac32de02abcf264a3a2,0x309f1bc8a6318ac0963beac32de02abcf264a3a2,0x7df5eb76face41917bf6aa6a0b9797b150d290cf,0xa69d913a2571d639873556cf2185aa088d096b034448670d2cbea9d0449d7dee,0xa8b9ae,1708904511,external,0x,out,ETH,3.53,0x30fd144c19210000,base
0x0a643f60b068f7f6d68508eee524a027468d31dd,0x0a643f60b068f7f6d68508eee524a027468d31dd,0x404e927b203375779a6abd52a2049ce0adf6609b,0x816f94c9583006d47d02ac6fec5023aa255361a2ac607a6ac40c7ace452df884,0xa8cfcb,1708915833,erc20,0x2646478b,out,BRETT,27883185.766667243,0x17107e8779c62ed780f9f8,base
0x0a643f60b068f7f6d68508eee524a027468d31dd,0x0a643f60b068f7f6d68508eee524a027468d31dd,0x3d800647fe576d82d6a0f32df78eec09cbac85ce,0xc6e9ac061645a1b862e8fd58faae628a5e4981c19cbdf9bb6151c55d166e090e,0xa8d0ef,1708916417,external,0x,out,ETH,1.07394094,0xee767984e72f800,base
0x973fc894e8046e686502784ad7ca40f48be93c7e,0x973fc894e8046e686502784ad7ca40f48be93c7e,0x404e927b203375779a6abd52a2049ce0adf6609b,0x96e809ed2bc8f2d453b032b045522a83223b3a94af29433019ab79a71afc0fc5,0xa9164d,1708951933,erc20,0x8af033fb,out,BRETT,15498888.78236661,0xcd20471c7524d6e0f54f6,base
0x973fc894e8046e686502784ad7ca40f48be93c7e,0x973fc894e8046e686502784ad7ca40f48be93c7e,0x404e927b203375779a6abd52a2049ce0adf6609b,0x9a52552079eb521f61146a1bf95e9b2debfc06a856a29fc91b2b8753f390956a,0xa9166a,1708951991,erc20,0x8af033fb,out,BRETT,16498888.78236661,0xda5c68d961f3b0f0f54f6,base
0x973fc894e8046e686502784ad7ca40f48be93c7e,0x973fc894e8046e686502784ad7ca40f48be93c7e,0x33e13eb82d1707e2daa244607ea3dbc674ede88a,0x16f5d21e1c1af5055ae0ea818733a72520432704f967c8a07215fa2a1a3b3dd3,0xa916b2,1708952135,external,0x,out,ETH,1.1433,0xfddd14ae3b44000,base
0x9fa4697fae641986e26d4a0c3961f9b96455c4a7,0x9fa4697fae641986e26d4a0c3961f9b96455c4a7,0x404e927b203375779a6abd52a2049ce0adf6609b,0x46f405e34007683a6107f3b4a9d56ccdeb5db1abc83282616689211bec2b6fae,0xa9127a,1708949975,erc20,0x8af033fb,out,BRETT,37736864.0,0x1f37177f1fd58d42800000,base
0x9fa4697fae641986e26d4a0c3961f9b96455c4a7,0x9fa4697fae641986e26d4a0c3961f9b96455c4a7,0x404e927b203375779a6abd52a2049ce0adf6609b,0x15964f1cac8b9bb9412262b8c31e3a0060160d6fce46160a3affcb8ebd689049,0xa912ab,1708950073,erc20,0x8af033fb,out,BRETT,37736864.0,0x1f37177f1fd58d42800000,base
0x9fa4697fae641986e26d4a0c3961f9b96455c4a7,0x9fa4697fae641986e26d4a0c3961f9b96455c4a7,0x08444d7a745d7de9bd54ce7772d807cd557d39d8,0x14d7bcb7088081c2d26988f34ba47a2969b65595f7d947deda2d5a4a5560f877,0xa91315,1708950285,external,0x,out,ETH,2.5362,0x233264766f588000,base
0x8f0e6aeafec12d4485b4e712662097261079f662,0x003bbe85f4c474f15bb3513caee8cb83f5dd5b60,0x8f0e6aeafec12d4485b4e712662097261079f662,0xa59cb2d7d98053684887b8e323c4540d61a0e0794ef3e1881f23f55166fdba7c,0xa89ba3,1708889129,external,0x,in,ETH,0.04281334,0x981a8182591800,base
0x8f0e6aeafec12d4485b4e712662097261079f662,0x1bc5cf80f308518f000dde4c8f8139268aa014db,0x8f0e6aeafec12d4485b4e712662097261079f662,0xa0bea2883d701808328f6511a74fea6ed25219a8e0bbad83e03250819937f07b,0xa89be2,1708889255,erc20,0xe21fd0e9,in,BRETT,503119.4258764753,0x6a8a28a261b117748e87,base
0x905e254dcd1e03317bf5388793c7cb178aca9f75,0x404e927b203375779a6abd52a2049ce0adf6609b,0x905e254dcd1e03317bf5388793c7cb178aca9f75,0x149140f20e79476a18d0339cd38a621bb186ac9efe815ffb79ec344692d4e47e,0xa91ca0,1708955171,erc20,0x2646478b,in,BRETT,3880452.929723847,0x335b7c65b5f13738aa139,base
0xd5f509aa81b033f1a61b2d2ed8c74b4756fb36b1,0x404e927b203375779a6abd52a2049ce0adf6609b,0xd5f509aa81b033f1a61b2d2ed8c74b4756fb36b1,0x3b0ef6e8cba1df256a92831e577c31671fe3318bd76db2d6feee0b4c43c59c31,0xa895f2,1708886215,erc20,0x2646478b,in,BRETT,12747356.571845392,0xa8b5b959d57b35e671da2,base
0x57bb7989a2423a86e6dcc622b7fa18c99bc6f89d,0xe4edb277e41dc89ab076a1f049f4a3efa700bce8,0x57bb7989a2423a86e6dcc622b7fa18c99bc6f89d,0xef36dab327106a0fe5a8365dd4befab5a1e475248c5ff756851466579549d965,0x7b66f2,1702963911,external,0x,in,ETH,0.045000000000000005,0x9fdf42f6e48005,base
0x57bb7989a2423a86e6dcc622b7fa18c99bc6f89d,0x57bb7989a2423a86e6dcc622b7fa18c99bc6f89d,0x80c67432656d59144ceff962e8faf8926599bcf8,0x90ebe66ca65ff35a9fb0989be7c1874a0ee1ae9f77ac6d2ec845a813f6d6df9c,0x7b6ad8,1702965907,external,0x,out,ETH,0.04491600000000903,0x9f92dd30bb6347,base
0x3f59dde6002b18163262e0ef593e67c7ecd754f7,0x3f59dde6002b18163262e0ef593e67c7ecd754f7,0x404e927b203375779a6abd52a2049ce0adf6609b,0x9fe1af28bca5ca869a75b65f798cfa5f41580ad006ae9d58ae120a152fecea16,0xa8916b,1708883897,erc20,0x2646478b,out,BRETT,81601981.0,0x437fe44103eb2808d40000,base
0x3f59dde6002b18163262e0ef593e67c7ecd754f7,0x2eb9a4741825b1bc563a96b274a1cad3a8806c57,0x3f59dde6002b18163262e0ef593e67c7ecd754f7,0xe797414416c3574b13c457eab845a1ed201e26f7691d5cc2668c444a5d91ce9f,0xa8a159,1708892053,external,0x,in,ETH,0.6,0x853a0d2313c0000,base
0x3f59dde6002b18163262e0ef593e67c7ecd754f7,0x3f59dde6002b18163262e0ef593e67c7ecd754f7,0x804b526e5bf4349819fe2db65349d0825870f8ee,0xc5e1f57d146bac9c012873b4641fd9ca1e449615647ea74e485397719aac6432,0xa8a2c0,1708892771,external,0xbcc53325,out,ETH,4.960587437876743,0x44d78bfe0fe88cde,base
0x9fbe8599d79acbfb40a83bd3d33620db2f701e0c,0x9fbe8599d79acbfb40a83bd3d33620db2f701e0c,0x8172106015bb3aef17b384862ace7bd16325d4d8,0xbfc908da78738a747098c2e632969514316ff6b1bf2ff74c1191438b99521feb,0xa8c0fb,1708908249,erc20,0xa9059cbb,out,BRETT,110313070.43997677,0x5b3fb387fe96b2b4177c3d,base
0x94d42ce30b20a9f8c3636fa8c61bd2880adf2092,0x94d42ce30b20a9f8c3636fa8c61bd2880adf2092,0x94d42ce30b20a9f8c3636fa8c61bd2880adf2092,0x5b0a100bb1931a6d84cc956bf137b80e345bf917f1114fb99373cab53cdd336d,0x1e18d7,1690734225,external,0x,out,ETH,0.16,0x2386f26fc100000,base
0x94d42ce30b20a9f8c3636fa8c61bd2880adf2092,0x94d42ce30b20a9f8c3636fa8c61bd2880adf2092,0xfcd3842f85ed87ba2889b4d35893403796e67ff1,0x5371ad36fe14c43cdf2f8cb116303ae580ab1c3ed5b6c133f75bfd652e88dfb1,0x1e1f17,1690737425,external,0x7ff36ab5,out,ETH,0.145,0x20324bb546e8000,base
0x94d42ce30b20a9f8c3636fa8c61bd2880adf2092,0x94d42ce30b20a9f8c3636fa8c61bd2880adf2092,0x94d42ce30b20a9f8c3636fa8c61bd2880adf2092,0xa5bc15eb0fabfde5eb317a79e03ce15ad29fe8fb443acc9320f7314b8dc06114,0x1e209a,1690738199,external,0x,out,ETH,0.16,0x2386f26fc100000,base
0x94d42ce30b20a9f8c3636fa8c61bd2880adf2092,0x94d42ce30b20a9f8c3636fa8c61bd2880adf2092,0x62d1ed2300a42fb66e583da3099849700ebbfe7a,0x991abf043029bf7183bc685cbfbb9c7136ef6c5a6a573f43c668eaaf2dbf424d,0x1e2dac,1690744891,external,0x7ff36ab5,out,ETH,0.165,0x24a32a033f08000,base
0x94d42ce30b20a9f8c3636fa8c61bd2880adf2092,0x94d42ce30b20a9f8c3636fa8c61bd2880adf2092,0xfcd3842f85ed87ba2889b4d35893403796e67ff1,0x7e98ee8d7d186a2cc1f552e4a0914f759cba8bbbf85b2158678594afba9f1d77,0x1e3608,1690749171,external,0x7ff36ab5,out,ETH,0.05815353766332242,0xce9a559adac934,base
0x94d42ce30b20a9f8c3636fa8c61bd2880adf2092,0x94d42ce30b20a9f8c3636fa8c61bd2880adf2092,0x94d42ce30b20a9f8c3636fa8c61bd2880adf2092,0x65f6efd694f11f418d988553e437bc4443b35c41fb909dbd4717f48418d6662d,0x1e47f0,1690758339,external,0x,out,ETH,0.5,0x6f05b59d3b20000,base
0x94d42ce30b20a9f8c3636fa8c61bd2880adf2092,0x94d42ce30b20a9f8c3636fa8c61bd2880adf2092,0x94d42ce30b20a9f8c3636fa8c61bd2880adf2092,0xf4bdff613341f79ca75ed059c49bdf8dbd139a374117683e1c7e6f65eb191f19,0x1f9b88,1690932211,external,0x,out,ETH,0.12,0x1aa535d3d0c0000,base
0x94d42ce30b20a9f8c3636fa8c61bd2880adf2092,0x94d42ce30b20a9f8c3636fa8c61bd2880adf2092,0x94d42ce30b20a9f8c3636fa8c61bd2880adf2092,0xd141d6b9001b910ea606905f03cf29cb48d2598b37ac745a5e9b6fb1089cf94a,0x1f9c48,1690932595,external,0x,out,ETH,0.6,0x853a0d2313c0000,base
0x4b34f943181408eac424116af7b7790c94cba8b6,0x4b34f943181408eac424116af7b7790c94cba8b6,0x97454f63df8efdabf7ed6f634c7922035e899971,0x28ca9d992ebc99dd932c3e296f3a70716879b4442dec12daf68a58c9a3b097c4,0x7cf9bf,1703170145,external,0x,out,ETH,0.007170840305149532,0x1979d75d21265c,base
0x4b34f943181408eac424116af7b7790c94cba8b6,0x4b34f943181408eac424116af7b7790c94cba8b6,0x53ea79b7339ccd0897f0882dc3ab8d4520c2c305,0xba25acc9c3e58014a7a546da0d05a34046fd672880155acc90a2d0b280b4f2d2,0x7e3a0b,1703334137,external,0x,out,ETH,0.00026150798580012,0xedd712997bb8,base
0x4b34f943181408eac424116af7b7790c94cba8b6,0x4b34f943181408eac424116af7b7790c94cba8b6,0xb27dc94e05b65b8fbf5569ef724bb8126ca8dd71,0x330014087116e618f088af5d9f3faffd08580a3e29bdf737e030ad48b3b0af36,0x7e3bbb,1703335001,external,0x,out,ETH,0.07058898362894964,0xfac84e7e426880,base
0x4b34f943181408eac424116af7b7790c94cba8b6,0x4b34f943181408eac424116af7b7790c94cba8b6,0x53ea79b7339ccd0897f0882dc3ab8d4520c2c305,0x2453578494a6ca00d44b97d8d4bde7102f04014b5d539c2c7c92bd02026213ca,0x7e3bf1,1703335109,external,0x,out,ETH,0.5,0x6f05b59d3b20000,base
0x4b34f943181408eac424116af7b7790c94cba8b6,0x4b34f943181408eac424116af7b7790c94cba8b6,0xca5f13c75d44956e5d13b8da5452e7c4d787d572,0xf2c7dfb3a0151d4f577308ad73a8afff5bc338ac6618ee002b7e95452b14c6e2,0x7e3d65,1703335853,external,0x,out,ETH,0.09768179529710433,0x15b091345b4d1c7,base
0xbd83ed0980556c2781eb6b70855c52c71ab216ac,0xbd83ed0980556c2781eb6b70855c52c71ab216ac,0xec8b0f7ffe3ae75d7ffab09429e3675bb63503e4,0x6c65c0daff1c2e84769873ff6b5e155c88468e5afb1495e2486a1c74cc08ea3a,0x8550d9,1704263317,external,0x3593564c,out,ETH,0.009,0x1ff973cafa8000,base
0xbd83ed0980556c2781eb6b70855c52c71ab216ac,0xbd83ed0980556c2781eb6b70855c52c71ab216ac,0x4200000000000000000000000000000000000006,0xb6e124c8f56feb73c109a2d3f0691ece254b1c918103197322d747a61f1c1813,0x8551bb,1704263769,external,0xd0e30db0,out,ETH,0.001,0x38d7ea4c68000,base
0xbd83ed0980556c2781eb6b70855c52c71ab216ac,0xbd83ed0980556c2781eb6b70855c52c71ab216ac,0x6352a56caadc4f1e25cd6c75970fa768a3304e64,0x954e91edf963abc2d1f9802ad27607fdbc90805cbe4b946fdcb16219311e98f8,0x8551ec,1704263867,external,0x90411a32,out,ETH,0.018,0x3ff2e795f50000,base
0xbd83ed0980556c2781eb6b70855c52c71ab216ac,0xbd83ed0980556c2781eb6b70855c52c71ab216ac,0x3335733c454805df6a77f825f266e136fb4a3333,0x46e51702ef1b8669623f6bfc3a36f11f7f8c90950d009bdaf1434e5ee14b08a6,0x855419,1704264981,external,0xe1fcde8e,out,ETH,0.000464227083008022,0x1a6364a60b816,base
0xbd83ed0980556c2781eb6b70855c52c71ab216ac,0xbd83ed0980556c2781eb6b70855c52c71ab216ac,0x50b6ebc2103bfec165949cc946d739d5650d7ae4,0x81cf9452dde3b6ff9dc684b3da8d0468d7115b6578b23cd1c9b83c796056e94a,0x855479,1704265173,external,0xed995307,out,ETH,0.001,0x38d7ea4c68000,base
0xbd83ed0980556c2781eb6b70855c52c71ab216ac,0xbd83ed0980556c2781eb6b70855c52c71ab216ac,0xbd83ed0980556c2781eb6b70855c52c71ab216ac,0x0bd6939344605eaa8522e16b3a53070854bd0b3cabeb6f9f8954dbb36ea84a42,0x93c5a9,1706158133,external,0x01,out,ETH,0.017,0x3c6568f12e8000,base
0xfceffddcb543287ce10f5e9e7f8de4157b3c1701,0xfceffddcb543287ce10f5e9e7f8de4157b3c1701,0x404e927b203375779a6abd52a2049ce0adf6609b,0x43475c4c364da0e7fbdab7f0ad04aa3cd768e96b990b679e427b7c22ce7a8639,0xa8efca,1708932215,erc20,0x2646478b,out,BRETT,10000000.0,0x84595161401484a000000,base
0xfceffddcb543287ce10f5e9e7f8de4157b3c1701,0xfceffddcb543287ce10f5e9e7f8de4157b3c1701,0x60ff63a5777c0ae8329c10c10e27ca0af404525f,0x09e13957b3a29859dd52c0cf5d2d19d7708f320c2d5e070bde8c7e560daf408a,0xa8f056,1708932495,external,0x,out,ETH,0.4611,0x6662801c9eec000,base
0xfceffddcb543287ce10f5e9e7f8de4157b3c1701,0xfceffddcb543287ce10f5e9e7f8de4157b3c1701,0x404e927b203375779a6abd52a2049ce0adf6609b,0x4be05d5df1fa17537f288b1350cad894ce09c0feca8226522f52bf057a4efc15,0xa8f0b6,1708932687,erc20,0x2646478b,out,BRETT,20000000.0,0x108b2a2c28029094000000,base
0xfceffddcb543287ce10f5e9e7f8de4157b3c1701,0xfceffddcb543287ce10f5e9e7f8de4157b3c1701,0x60ff63a5777c0ae8329c10c10e27ca0af404525f,0x19a5b4e82976865a9ed9ada561fe6fcc262877cacde0898d9c4cdb780f39f4ec,0xa8f2e8,1708933811,external,0x,out,ETH,0.803,0xb24d43edaa38000,base
0xb91e2c26a2c54d43ba804c525dd877af4bc9c406,0xbaed383ede0e5d9d72430661f3285daa77e9439f,0xb91e2c26a2c54d43ba804c525dd877af4bc9c406,0xdcb8a207a1c05d777e7ba74f7697c190f971a3d94f19b6420233a5992eb79cdc,0xa94747,1708977009,external,0x,in,ETH,1.20981,0x10ca1bc8ffb72000,base
0xb91e2c26a2c54d43ba804c525dd877af4bc9c406,0x404e927b203375779a6abd52a2049ce0adf6609b,0xb91e2c26a2c54d43ba804c525dd877af4bc9c406,0xb2bb52f1e8edf127ed70c98625b5a4fbb6b04d01b4b4bfb90d9b7bb397f0854d,0xa94868,1708977587,erc20,0x09c182c3,in,BRETT,28536284.786594726,0x179acb19177b5229456788,base
0x13c1861d97bdb852891516cad4ec806d0e6e321b,0x13c1861d97bdb852891516cad4ec806d0e6e321b,0x0b80367b3d05901678e0d8b9ed2427e4e7443136,0x862712ae59ab10d62e285fd99d583a27939e9e60bfd4715e47a3f966351634ca,0xa93305,1708966637,erc20,0xa9059cbb,out,BRETT,6531607.0,0x5671f1ffd72f871fc0000,base
0x13c1861d97bdb852891516cad4ec806d0e6e321b,0x13c1861d97bdb852891516cad4ec806d0e6e321b,0x75a20a9eac89d998ee3269a01cdedbc129969ea1,0x370ee5e3c049a03bafa20bded352d5c497231f9b1d4f813391643a7e068f9af0,0xa93778,1708968915,erc20,0xa9059cbb,out,BRETT,2000000.0,0x1a784379d99db42000000,base
0xadff418cf08a121bc5cf15bdab2801d8416d5dcc,0xadff418cf08a121bc5cf15bdab2801d8416d5dcc,0x404e927b203375779a6abd52a2049ce0adf6609b,0xf031879a4d536ad87b61e65ceec75d23c4a3a7e71dbeaa6a65f9bd315b5ff0e4,0xa93455,1708967309,erc20,0x8af033fb,out,BRETT,19682782.842071865,0x1047fdcbbfe37545a760d0,base
0xadff418cf08a121bc5cf15bdab2801d8416d5dcc,0xadff418cf08a121bc5cf15bdab2801d8416d5dcc,0xd64c0e45281f3fda8c158e86fb4d448f005df216,0xcdc7013afdce453bd9ea346bb3b725cf7adbce2f2ffd96c1927e61989cd71a37,0xa934be,1708967519,external,0x,out,ETH,0.9074,0xc97bb7e0d308000,base
0x2eee37b11e6a3ff286f04d77bca519459500ea5f,0x2eee37b11e6a3ff286f04d77bca519459500ea5f,0x404e927b203375779a6abd52a2049ce0adf6609b,0xc8e2a40bf08e21790e16f00936287b8dccd47f46543e3a20ffceafb07d8dedd6,0xa948c0,1708977763,erc20,0x8af033fb,out,BRETT,11606073.432220591,0x999ae805fd02c31a311eb,base
0x201f948e98513abe8dc70047ba98a050fe67e9fb,0x30e95848de40e92d03f695e6a3d8631157e5a13d,0x201f948e98513abe8dc70047ba98a050fe67e9fb,0xb8ccec24a32f1c1fcf223cb8964363e969caff5e57275059f5f3d0b4be3f8e4a,0x79bf6e,1702747071,external,0x,in,ETH,0.015,0x354a6ba7a18000,base
0x201f948e98513abe8dc70047ba98a050fe67e9fb,0x201f948e98513abe8dc70047ba98a050fe67e9fb,0xec8b0f7ffe3ae75d7ffab09429e3675bb63503e4,0x4c23590ab57a074735df90fd73c89e43d443827117d118407bcbcbe2d5678d52,0x79c084,1702747627,external,0x3593564c,out,ETH,0.2,0x2c68af0bb140000,base
